idtaxon,nombre_comun,idioma,espreferente
11709,Tajón,Castellano,0.0
11709,Tasón,Castellano,0.0
11709,Toixó,Catalán,0.0
11709,Blaireau Européen,Francés,0.0
11709,Azkonarra,Euskera,0.0
11709,Tejón,Castellano,1.0
11710,Astrild à joues oranges,Francés,0.0
11710,Orange-cheeked Waxbill,Inglés,0.0
11710,Estrilda carinaranja,Castellano,1.0
11715,Agrion de Mercure,Francés,0.0
11715,Southern Damselfly,Inglés,0.0
11715,Corta narices,Castellano,0.0
11715,Caballito del diablo; Señorita,Castellano,1.0
11717,Rainette Verte,Francés,0.0
11717,Rainette Meridionale,Francés,0.0
11717,Stripeless Tree Frog,Inglés,0.0
11717,Reineta,Catalán,0.0
11717,Hegoaldeko zuhaitz-igela,Euskera,0.0
11717,Mediterranean Tree Frog,Inglés,0.0
11717,Ranita meridional,Castellano,1.0
11718,Southern Barbel,Inglés,0.0
11718,Mediterranean Barbel,Inglés,0.0
11718,Barb de muntanya,Catalán,0.0
11718,Barbo de montaña,Castellano,1.0
11718,Barbo mediterraniarra,Euskera,1.0
11726,Patoja,Castellano,0.0
11726,Common Blackbird,Inglés,0.0
11726,Eurasian Blackbird,Inglés,0.0
11726,Blackbird,Inglés,0.0
11726,Mirlo común,Castellano,1.0
11730,Barbo cabecicorto,Castellano,1.0
11733,Madrilla,Castellano,1.0
11733,Loína txikia,Euskera,1.0
11735,Miñato negro,Gallego,0.0
11735,Milà negre,Catalán,0.0
11735,Miru beltza,Euskera,0.0
11735,Black Kite,Inglés,0.0
11735,Milano negro,Castellano,1.0
11737,Milá reial,Catalán,0.0
11737,Miru gorria,Euskera,0.0
11737,Red Kite,Inglés,0.0
11737,Milan royal,Francés,0.0
11737,Miñato real,Gallego,0.0
11737,Milano real,Castellano,1.0
11738,Bécassine sourde,Francés,0.0
11738,Jack Snipe,Inglés,0.0
11738,Agachadiza chica,Castellano,1.0
11741,Picanzo pequeño,Gallego,0.0
11741,Trenca,Catalán,0.0
11741,Antzandobi txikia,Euskera,0.0
11741,Pie-grièche à poitrine rose,Francés,0.0
11741,Lesser Grey Shrike,Inglés,0.0
11741,Alcaudón chico,Castellano,1.0
11745,Terretitona,Catalán,0.0
11745,Pilriño patimouro,Gallego,0.0
11745,Little Stint,Inglés,0.0
11745,Bécasseau minute,Francés,0.0
11745,Txirri txikia,Euskera,0.0
11745,Correlimos menudo,Castellano,1.0
11748,Harvest Mouse,Inglés,0.0
11748,Rat Des Moissons,Francés,0.0
11748,Eurasian Harvest Mouse,Inglés,0.0
11748,Utza-sagua,Euskera,0.0
11748,Ratolí espiguer,Catalán,0.0
11748,Ratón espiguero,Castellano,1.0
11749,Satitsu txikia,Euskera,0.0
11749,Pygmy Shrew,Inglés,0.0
11749,Furafollas pequeño,Gallego,0.0
11749,Musaraigne Pygmée,Francés,0.0
11749,Musaraña enana,Castellano,0.0
11749,Musaranya menuda,Catalán,0.0
11749,Eurasian Pygmy Shrew,Inglés,0.0
11749,Musaraña pequeña,Castellano,1.0
11750,Martinet menut,Catalán,0.0
11750,Amiltxori txikia,Euskera,0.0
11750,Avetorillo común,Castellano,0.0
11750,Common Little Bittern,Inglés,0.0
11750,Little Bittern,Inglés,0.0
11750,Garza pequena,Gallego,0.0
11750,Avetorillo,Castellano,1.0
11761,Dunnock,Inglés,0.0
11761,Tuntun arrunta,Euskera,0.0
11761,Hedge Sparrow,Inglés,0.0
11761,Pardal de bardissa,Catalán,0.0
11761,Hedge Accentor,Inglés,0.0
11761,Azuenta común,Gallego,0.0
11761,Acentor común,Castellano,1.0
11767,Phoque-moine Méditerranéen,Francés,0.0
11767,Foca mediterránea,Gallego,0.0
11767,Mediterranean Monk Seal,Inglés,0.0
11767,Foca monje del Mediterráneo,Castellano,0.0
11767,Mönchsrobbe,Alemán,0.0
11767,Foca monaca,Italiano,0.0
11767,Itsas txakur fraidea,Euskera,0.0
11767,Vellmarí,Catalán,0.0
11767,Vell marí,Catalán,0.0
11767,Foca-monge,Portugués,0.0
11767,Foca Monje,Castellano,1.0
11768,Abutre cincento,Gallego,0.0
11768,Eurasian Black Vulture,Inglés,0.0
11768,Black Vulture,Inglés,0.0
11768,Voltor negro,Gallego,0.0
11768,Voitre negre,Catalán,0.0
11768,Cinereous Vulture,Inglés,0.0
11768,Vautour moine,Francés,0.0
11768,Sai beltza,Euskera,0.0
11768,Buitre negro,Castellano,1.0
11769,Western Jackdaw,Inglés,0.0
11769,Jackdaw,Inglés,0.0
11769,Choucas des tours,Francés,0.0
11769,Eurasian Jackdaw,Inglés,0.0
11769,Grajilla occidental,Castellano,1.0
11772,Culebra,Castellano,0.0
11772,Montpellier Snake,Inglés,0.0
11772,Bicha,Castellano,0.0
11772,Montpellierko sugea,Euskera,0.0
11772,Culebra bastarda,Castellano,1.0
11775,Tree Sparrow,Inglés,0.0
11775,EurasianTree Sparrow,Inglés,0.0
11775,Moineau friquet,Francés,0.0
11775,Eurasian Tree Sparrow,Inglés,0.0
11775,Gorrión molinero,Castellano,1.0
11779,Mendi-sugandila,Euskera,0.0
11779,Iberian Rock Lizard,Inglés,0.0
11779,Lagartixa da serra,Gallego,0.0
11779,Lagartija serrana,Castellano,1.0
11787,Corriol pit-roig,Catalán,0.0
11787,Dotterel,Inglés,0.0
11787,Txirri  lepokoduna,Euskera,0.0
11787,Eurasian Dotterel,Inglés,0.0
11787,Píldora rubia,Gallego,0.0
11787,Pluvier guignard,Francés,0.0
11787,Chorlito carambolo,Castellano,1.0
11788,Desmoulin's Whorl Snail,Inglés,0.0
11790,Majorcan Midwife Toad,Inglés,0.0
11790,Majorca Midwife Toad,Inglés,0.0
11790,Mallorcan Midwife Toad,Inglés,0.0
11790,Sapillo balear,Castellano,0.0
11790,Balearectako txantxikua,Euskera,0.0
11790,Ferreret,Castellano,1.0
11792,Lirón careto magrebí,Castellano,1.0
11794,Lagartixa dos muros,Gallego,0.0
11794,Common Wall Lizard,Inglés,0.0
11794,Sargantana roquera,Catalán,0.0
11794,Horma-sugandila,Euskera,0.0
11794,Lagartija roquera,Castellano,1.0
11796,Gabeador vermello,Gallego,0.0
11796,Pela-roques,Catalán,0.0
11796,Harkaitz-txoria,Euskera,0.0
11796,Wallcreeper,Inglés,0.0
11796,Treparriscos,Castellano,1.0
11798,Etxe-sagua,Euskera,0.0
11798,Rato caseiro,Gallego,0.0
11798,Souris domestique,Francés,0.0
11798,Ratolí domèstic,Catalán,0.0
11798,Ratón,Castellano,0.0
11798,House Mouse,Inglés,0.0
11798,Ratón casero,Castellano,1.0
11800,Rock Ptarmigan,Inglés,0.0
11800,Ptarmigan,Inglés,0.0
11800,Lagópodo alpino,Castellano,1.0
11801,Tartaruga mariña verde,Gallego,0.0
11801,Tortue franche,Francés,0.0
11801,Dortoka berdea,Euskera,0.0
11801,Tartaruga verde,Italiano,0.0
11801,Tortue comestible,Francés,0.0
11801,Tortuga verde,Castellano,0.0
11801,Tortue verte,Francés,0.0
11801,Tortuga verda,Catalán,0.0
11801,Suppenschildkröte,Alemán,0.0
11801,Green Turtle,Inglés,0.0
11801,Tortuga Blanca,Castellano,1.0
11803,Grand Murin,Francés,0.0
11803,Large Mouse-eared Bat,Inglés,0.0
11803,Mouse-eared Myotis,Inglés,0.0
11803,Mouse-eared Bat,Inglés,0.0
11803,Rat penat orellut gran,Catalán,0.0
11803,Greater Mouse-eared Bat,Inglés,0.0
11803,Saguzar arratoi-belarri handi,Euskera,0.0
11803,Morcego de orellas de rato grande,Gallego,0.0
11803,Saguzar arratoi-belarri handia,Euskera,0.0
11803,Murciélago ratonero grande,Castellano,1.0
11805,Whiskered Bat,Inglés,0.0
11805,Whiskered Myotis,Inglés,0.0
11805,Morcego de bigotes,Gallego,0.0
11805,Murciélago ratonero bigotudo,Castellano,0.0
11805,Saguzar bibotedun,Euskera,0.0
11805,Murin À Moustaches,Francés,0.0
11805,Rat penat de bigotis,Catalán,0.0
11805,Murciélago ratonero bigotudo pequeño,Castellano,0.0
11805,Saguzar biboteduna,Euskera,0.0
11805,Murciélago bigotudo,Castellano,1.0
11807,Grasshopper Warbler,Inglés,0.0
11807,Folosa pintada,Gallego,0.0
11807,Locustelle tachetée,Francés,0.0
11807,Common Grasshopper Warbler,Inglés,0.0
11807,Common Grasshopper-Warbler,Inglés,0.0
11807,Benarriz nabarra,Euskera,0.0
11807,Boscaler pintat gros,Catalán,0.0
11807,Buscarla pintoja,Castellano,1.0
11814,Nathusius' Pipistrelle,Inglés,0.0
11814,Morcego de Nathusius,Gallego,0.0
11814,Nathusius pipistreloa,Euskera,0.0
11814,Rat penat de Nathusius,Catalán,0.0
11814,Murciélago enano de bosque,Castellano,0.0
11814,Pipistrelle De Nathusius,Francés,0.0
11814,Nathusius pipistrelo,Euskera,0.0
11814,Rat penat de Natterer,Catalán,0.0
11814,Murciélago de Nathusius,Castellano,1.0
11815,Cobra de colar,Gallego,0.0
11815,Grass Snake,Inglés,0.0
11815,Couleuvre à collier,Francés,0.0
11815,Serp de collaret,Catalán,0.0
11815,Suge gorbataduna,Euskera,0.0
11815,Culebra de collar,Castellano,1.0
11816,Natterer saguzarra,Euskera,0.0
11816,Morcego de Natterer,Gallego,0.0
11816,Rat penat de Natterer,Catalán,0.0
11816,Natterer saguzar,Euskera,0.0
11816,Murciélago de patagio aserrado,Castellano,0.0
11816,Murciélago ratonero gris,Castellano,0.0
11816,Murciélago de Natterer,Castellano,0.0
11816,Murciélago de Natterer,Castellano,1.0
11817,Esparvel,Castellano,0.0
11817,Ziquilín de canalera,Castellano,0.0
11817,Lagarteiro das torres,Gallego,0.0
11817,Lesser Kestrel,Inglés,0.0
11817,Faucon crécerellette,Francés,0.0
11817,Naumann belatza,Euskera,0.0
11817,Xoriguer petit,Catalán,0.0
11817,Cernícalo primilla,Castellano,1.0
11825,Kuliska zuria,Euskera,0.0
11825,Chevalier aboyeur,Francés,0.0
11825,Common Greenshank,Inglés,0.0
11825,Greenshank,Inglés,0.0
11825,Gamba verda,Catalán,0.0
11825,Bilurico pativerde,Gallego,0.0
11825,Archibebe claro,Castellano,1.0
11841,Cegoña negra,Gallego,0.0
11841,Cigonya negra,Catalán,0.0
11841,Black Stork,Inglés,0.0
11841,Amiamoko beltza,Euskera,0.0
11841,Cigogne noire,Francés,0.0
11841,Cigüeña negra,Castellano,1.0
11849,Eurasian Sparrowhawk,Inglés,0.0
11849,Epervier d'Europe,Francés,0.0
11849,Esparver vulgar,Catalán,0.0
11849,Gabiraia,Euskera,0.0
11849,European Sparrowhawk,Inglés,0.0
11849,Sparrowhawk,Inglés,0.0
11849,Gavilán común,Castellano,0.0
11849,Gavilan,Castellano,1.0
11856,Ratilla nival,Castellano,0.0
11856,Neverón de Gredos,Castellano,0.0
11856,Trilladeira nival,Gallego,0.0
11856,Snow Vole,Inglés,0.0
11856,Campagnol Des Neiges,Francés,0.0
11856,Elur-lursagua,Euskera,0.0
11856,European Snow Vole,Inglés,0.0
11856,Talpó de tartera,Catalán,0.0
11856,Topillo nival,Castellano,1.0
11857,Least Weasel,Inglés,0.0
11857,Mustela,Catalán,0.0
11857,Denociña,Gallego,0.0
11857,Erbinudea,Euskera,0.0
11857,Donodilla,Castellano,0.0
11857,Weasel,Inglés,0.0
11857,Belette d'Europe,Francés,0.0
11857,Comadreja,Castellano,1.0
11858,Pardal d´ala blanca,Catalán,0.0
11858,Pardal alpino,Gallego,0.0
11858,Snow Finch,Inglés,0.0
11858,White-winged Snowfinch,Inglés,0.0
11858,Elur-txonta,Euskera,0.0
11858,Gorrión alpino,Castellano,1.0
11861,Chouette chevêche,Francés,0.0
11861,Mochuelo común,Castellano,0.0
11861,Mussol comú,Catalán,0.0
11861,Little Owl,Inglés,0.0
11861,Mozoloa arrunta,Euskera,0.0
11861,Moucho común,Gallego,0.0
11861,Mochuelo europeo,Castellano,0.0
11861,Mochuelo,Castellano,1.0
11862,Gau - saguzarra,Euskera,0.0
11862,Nóctulo mediano,Castellano,0.0
11862,Gau-saguzar arrunt,Euskera,0.0
11862,Noctule,Inglés,0.0
11862,Rat penat nòctul,Catalán,0.0
11862,Morcego ruivo,Gallego,0.0
11862,Noctule Commune,Francés,0.0
11862,Rat penat nóctul,Catalán,0.0
11862,Nóctulo mediano o común,Castellano,0.0
11862,Murciélago Nóctulo Común,Castellano,1.0
11870,Amiltxori arrunta,Euskera,0.0
11870,Black-crowned Night-Heron,Inglés,0.0
11870,Martinete común,Castellano,0.0
11870,Héron bihoreau,Francés,0.0
11870,Martinet de nit,Catalán,0.0
11870,Black-crowned Night Heron,Inglés,0.0
11870,Garza da noite,Gallego,0.0
11870,Martinete,Castellano,1.0
11871,Pato castaño,Gallego,0.0
11871,White-eyed Pochard,Inglés,0.0
11871,Morell xocolater,Catalán,0.0
11871,Murgilari arrea,Euskera,0.0
11871,Ferruginous Pochard,Inglés,0.0
11871,Fuligule nyroca,Francés,0.0
11871,Ferruginous Duck,Inglés,0.0
11871,Porrón pardo,Castellano,1.0
11878,Totil,Catalán,0.0
11878,Txantxiku arrunta,Euskera,0.0
11878,Sapiño comadrón,Gallego,0.0
11878,Common Midwife Toad,Inglés,0.0
11878,Sapo partero común,Castellano,1.0
11882,Taupe Ibérique,Francés,0.0
11882,Iberian Mole,Inglés,0.0
11882,Sator itsua,Euskera,0.0
11882,Toupa ibérica,Gallego,0.0
11882,Talpó lusitá,Catalán,0.0
11882,Topo ibérico,Castellano,1.0
11885,Bilurico alinegro,Gallego,0.0
11885,Green Sandpiper,Inglés,0.0
11885,Chevalier cul-blanc,Francés,0.0
11885,Kuliska iluna,Euskera,0.0
11885,Andarrios grande,Castellano,0.0
11885,Xivita,Catalán,0.0
11885,Andarríos grande,Castellano,1.0
11886,Buztangorri iluna,Euskera,0.0
11886,Rabirrubio común,Catalán,0.0
11886,Curroxo común,Gallego,0.0
11886,Black Redstart,Inglés,0.0
11886,Rougequeue noir,Francés,0.0
11886,Colirrojo tizón,Castellano,1.0
11887,Pernil,Castellano,0.0
11887,Atalarra,Euskera,0.0
11887,Eurasian Thick-knee,Inglés,0.0
11887,Alcaraván majorero,Castellano,0.0
11887,Alcaraván,Castellano,0.0
11887,Eurasian Stone-curlew,Inglés,0.0
11887,Stone Curlew,Inglés,0.0
11887,Torlit,Catalán,0.0
11887,Alcaraván común,Castellano,1.0
11890,European Wheatear,Inglés,0.0
11890,Wheatear,Inglés,0.0
11890,Buztanzuri arrunta,Euskera,0.0
11890,Chasco cincento,Gallego,0.0
11890,Colit gris,Catalán,0.0
11890,Northern Wheatear,Inglés,0.0
11890,Traquet motteux,Francés,0.0
11890,Collalba gris,Castellano,1.0
11891,Stock Dove,Inglés,0.0
11891,Paloma bravía,Castellano,0.0
11891,Stock Pigeon,Inglés,0.0
11891,Paloma zurita,Castellano,1.0
11895,Mute Swan,Inglés,0.0
11895,Cisne vulgar,Castellano,1.0
11903,Cistude d'Europe,Francés,0.0
11903,Galápago europeo,Castellano,0.0
11903,Tortuga,Castellano,0.0
11903,European Pond Turtle,Inglés,0.0
11903,Apoarmatu istilzalea,Euskera,0.0
11903,Galápago,Castellano,1.0
11906,Pardilla oretana,Castellano,1.0
11909,Black-bellied Sandgrouse,Inglés,0.0
11909,Xurra,Catalán,0.0
11909,Gorgota,Castellano,0.0
11909,Ganga azpibeltza,Euskera,0.0
11909,Ganga ortega,Castellano,0.0
11909,Ortega,Castellano,0.0
11909,Churra,Castellano,1.0
11911,Urretxoria,Euskera,0.0
11911,Eurasian Golden-Oriole,Inglés,0.0
11911,Golden Oriole,Inglés,0.0
11911,Oriol,Catalán,0.0
11911,European Golden Oriole,Inglés,0.0
11911,Oropéndola europea,Castellano,0.0
11911,Eurasian Golden Oriole,Inglés,0.0
11911,Loriot d'Europe,Francés,0.0
11911,Ouriolo,Gallego,0.0
11911,Oropéndola,Castellano,1.0
11917,Garsa de mar,Catalán,0.0
11917,Eurasian Oystercatcher,Inglés,0.0
11917,Pied Oystercatcher,Inglés,0.0
11917,Itsas mika,Euskera,0.0
11917,Gabita,Gallego,0.0
11917,Ostrero euroasiático,Castellano,0.0
11917,Ostrero,Castellano,1.0
11921,Bufo pequeño,Gallego,0.0
11921,Mussol banyut,Catalán,0.0
11921,Northern Long-eared Owl,Inglés,0.0
11921,Long-eared Owl,Inglés,0.0
11921,Hontza ertaina,Euskera,0.0
11921,Búho chico,Castellano,1.0
11925,Bogardilla,Castellano,1.0
11930,Martinet pâle,Francés,0.0
11930,Falciot pàl.lid,Catalán,0.0
11930,Pallid Swift,Inglés,0.0
11930,Sorbeltz arrea,Euskera,0.0
11930,Cirrio pálido,Gallego,0.0
11930,Vencejo pálido,Castellano,1.0
11931,Aintzira-makarra,Euskera,1.0
11931,Colmilleja,Castellano,1.0
11931,Llopet de ríu,Catalán,1.0
11932,Aquatic Warbler,Inglés,0.0
11932,Phragmite aquatique,Francés,0.0
11932,Boscarla d´aigua,Catalán,0.0
11932,Ur-benarriza,Euskera,0.0
11932,Carricerín cejudo,Castellano,1.0
11934,Pigeon ramier,Francés,0.0
11934,Common Wood Pigeon,Inglés,0.0
11934,Woodpigeon,Inglés,0.0
11934,Torcaz,Castellano,0.0
11934,Common Wood-Pigeon,Inglés,0.0
11934,Common Woodpigeon,Inglés,0.0
11934,Paloma torcaz,Castellano,1.0
11938,Charránártico,Castellano,0.0
11938,Ipar-txenada,Euskera,0.0
11938,Carrán ártico,Gallego,0.0
11938,Sterne arctique,Francés,0.0
11938,Arctic Tern,Inglés,0.0
11938,Xatrac artic,Catalán,0.0
11938,Gaviotín ártico,Castellano,0.0
11938,Charrán ártico,Castellano,1.0
11943,Iberian Lynx,Inglés,0.0
11943,Linx iberic,Catalán,0.0
11943,Lynx pardelle,Francés,0.0
11943,Gato cerval,Gallego,0.0
11943,Lobo cerval,Gallego,0.0
11943,Lince ibérico,Castellano,0.0
11943,Linx ibèric,Catalán,0.0
11943,Pardel Lynx,Inglés,0.0
11943,Katamotz iberiarra,Euskera,0.0
11943,Lynx d'Espagne,Francés,0.0
11943,Spanish Lynx,Inglés,0.0
11943,Lince,Castellano,1.0
11950,Yellow-spotted Whiteface,Inglés,0.0
11950,Leucorrhine à Gros Thorax,Francés,0.0
11957,Eurasian Penduline-tit,Inglés,0.0
11957,Ferreiriño de cara negra,Gallego,0.0
11957,Teixidor,Catalán,0.0
11957,Eurasian Penduline Tit,Inglés,0.0
11957,Pájaro moscón,Castellano,0.0
11957,Dilindaria,Euskera,0.0
11957,Pájaro moscón europeo,Castellano,0.0
11957,Pájaro-moscón europeo,Castellano,1.0
11959,Aigle botté,Francés,0.0
11959,Aguia calzada,Gallego,0.0
11959,Booted Eagle,Inglés,0.0
11959,Arrano txikia,Euskera,0.0
11959,Águila calçada,Catalán,0.0
11959,Águila calzada,Castellano,1.0
11961,Alimoche,Castellano,0.0
11961,Sai zuria,Euskera,0.0
11961,Alimoche común,Castellano,0.0
11961,Guirre,Castellano,0.0
11961,Aufrany,Catalán,0.0
11961,Vautour percnoptère,Francés,0.0
11961,Egyptian Eagle,Inglés,0.0
11961,Abutre branco,Gallego,0.0
11961,Egyptian Vulture,Inglés,0.0
11961,Aguilón,Castellano,1.0
11962,Partridge,Inglés,0.0
11962,Grey Partridge,Inglés,0.0
11962,Gray Partridge,Inglés,0.0
11962,Perdiz pardilla,Castellano,1.0
11963,Peregrine Falcon,Inglés,0.0
11963,Falcón peregrino,Gallego,0.0
11963,Belatz  handia,Euskera,0.0
11963,Falcó pelegrí,Catalán,0.0
11963,Halcón peregrino,Castellano,1.0
11964,Rana,Latín,0.0
11964,Rana Común,Castellano,0.0
11964,Perez's Frog,Inglés,0.0
11964,Rana verde común,Castellano,1.0
11971,Lagartija De Maruecos,Castellano,0.0
11971,Moroccan Rock Lizard,Inglés,0.0
11971,Lagartija de Marruecos,Castellano,1.0
11973,Harkaitz-txolarrea,Euskera,0.0
11973,Rock Sparrow,Inglés,0.0
11973,Pardal roquer,Catalán,0.0
11973,Pardal das rochas,Gallego,0.0
11973,Gorrión chillón,Castellano,1.0
11974,Whimbrel,Inglés,0.0
11974,Courlis corlieu,Francés,0.0
11974,Phaeopus Whimbrel,Inglés,0.0
11974,Kurlinta bekainduna,Euskera,0.0
11974,Polit cantaire,Catalán,0.0
11974,Mazarico galego,Gallego,0.0
11974,Zarapito trinador,Castellano,1.0
11976,Grive musicienne,Francés,0.0
11976,Song Thrush,Inglés,0.0
11976,Zorzal común,Castellano,1.0
11977,Common Redstart,Inglés,0.0
11977,Rabirrubio testibranco,Gallego,0.0
11977,Cotxa cua-roja,Catalán,0.0
11977,Rougequeue à front blanc,Francés,0.0
11977,Buztangorri argia,Euskera,0.0
11977,Redstart,Inglés,0.0
11977,Colirrojo real,Castellano,1.0
11981,Magpie,Inglés,0.0
11981,Pega,Catalán,0.0
11981,Eurasian Magpie,Inglés,0.0
11981,Common Magpie,Inglés,0.0
11981,Black-billed Magpie,Inglés,0.0
11981,Urraca común,Castellano,1.0
11985,Painted Frog,Inglés,0.0
11985,Discoglosse Peint,Francés,0.0
11985,Sapillo pintojo norteafricano oriental,Castellano,0.0
11985,Sapillo pintojo mediterráneo,Castellano,1.0
11991,Murciélago de Cabrera,Castellano,0.0
11991,Murciélago enano,Castellano,0.0
11991,Common Pipistrelle,Inglés,0.0
11991,Pipistrelo arrunt,Euskera,0.0
11991,Murciélago enano o común,Castellano,0.0
11991,Morcego común,Gallego,0.0
11991,Rat penat común,Catalán,0.0
11991,Saguzar,Euskera,0.0
11991,Rat penat comú,Catalán,0.0
11991,Pipistrelle Commune,Francés,0.0
11991,Murciélago común,Castellano,1.0
11995,Lézard Des Pityuses,Francés,0.0
11995,Sargantana de ses Pitiüses,Catalán,0.0
11995,Ibizako sugandila,Euskera,0.0
11995,Ibiza Wall Lizard,Inglés,0.0
11995,Lagartija de las Pitiusas,Castellano,1.0
11997,Brook Lamprey,Inglés,0.0
11997,Erreka-lanproia,Euskera,1.0
11997,Lamprea de arroyo,Castellano,1.0
12000,Canard colvert,Francés,0.0
12000,Common Mallard,Inglés,0.0
12000,Northern Mallard,Inglés,0.0
12000,Anade azulón,Castellano,0.0
12000,Mallard,Inglés,0.0
12000,Ánade azulón,Castellano,1.0
12009,Sasi-txori arrunta,Euskera,0.0
12009,Bosqueta vulgar,Catalán,0.0
12009,Zarcero políglota,Castellano,0.0
12009,Folosa amarela,Gallego,0.0
12009,Melodious Warbler,Inglés,0.0
12009,Hypolaïs polyglotte,Francés,0.0
12009,Zarcero común,Castellano,1.0
12010,Iberian Nase,Inglés,0.0
12010,Boga de Río,Castellano,0.0
12010,Boga del Tajo,Castellano,1.0
12010,Loína iberiarra,Euskera,1.0
12013,Polla blava,Catalán,0.0
12013,Purple Swamphen,Inglés,0.0
12013,Purple Gallinule,Inglés,0.0
12013,Calamón común,Castellano,0.0
12013,Purple Swamp-Hen,Inglés,0.0
12013,Poule sultane,Francés,0.0
12013,Uroilo urdina,Euskera,0.0
12013,Camón,Gallego,0.0
12013,Calamón,Castellano,1.0
12014,Marouette ponctuée,Francés,0.0
12014,Galiñola pinta,Gallego,0.0
12014,Uroilanda pikarta,Euskera,0.0
12014,Polla pintada,Catalán,0.0
12014,Spotted Crake,Inglés,0.0
12014,Polluela pintoja,Castellano,1.0
12018,Hairy Hawker,Inglés,0.0
12018,Aeschne printanière,Francés,0.0
12019,Pica das prados,Gallego,0.0
12019,Meadow Pipit,Inglés,0.0
12019,Titeya,Catalán,0.0
12019,Pipit des prés,Francés,0.0
12019,Bisbita pratense,Castellano,0.0
12019,Negu - txirta,Euskera,0.0
12019,Bisbita común,Castellano,1.0
12021,Perdiz do mar,Gallego,0.0
12021,Canastera común,Castellano,0.0
12021,Glaréole à collier,Francés,0.0
12021,Perdiu de mar,Catalán,0.0
12021,Pratinkola,Euskera,0.0
12021,Collared Pratincole,Inglés,0.0
12021,Common Pratincole,Inglés,0.0
12021,Canastera,Castellano,1.0
12022,Southern Hermit,Inglés,0.0
12029,Pardela furabuchos,Gallego,0.0
12029,Puffin des Anglais,Francés,0.0
12029,Manx Shearwater,Inglés,0.0
12029,Gabai arrunta,Euskera,0.0
12029,Baldriga pufí,Catalán,0.0
12029,Pardela pichoneta,Castellano,1.0
12037,Granoteta de punts,Catalán,0.0
12037,Apo pikarta,Euskera,0.0
12037,Parsley Frog,Inglés,0.0
12037,Sapo patilongo,Gallego,0.0
12037,Sapillo moteado común,Castellano,0.0
12037,Sapillo moteado ibérico,Castellano,0.0
12037,Sapillo moteado,Castellano,1.0
12040,Murin du Maghreb,Francés,0.0
12040,Maghrebian Myotis,Inglés,0.0
12040,Maghreb Mouse-eared Bat,Inglés,0.0
12040,Murciélago ratonero moruno,Castellano,1.0
12041,Lertxun gorria,Euskera,0.0
12041,Garza vermella,Gallego,0.0
12041,Garza imperial,Castellano,0.0
12041,Héron pourpré,Francés,0.0
12041,Agró roig,Catalán,0.0
12041,Purple Heron,Inglés,0.0
12041,Garza,Castellano,1.0
12047,Western Polecat,Inglés,0.0
12047,European Polecat,Inglés,0.0
12047,Turó,Catalán,0.0
12047,Ipurtatsa,Euskera,0.0
12047,Putois d'Europe,Francés,0.0
12047,Hurón,Castellano,0.0
12047,Turón europeo,Castellano,0.0
12047,Turón,Castellano,1.0
12048,Mirotz urdina,Euskera,0.0
12048,Busard cendré,Francés,0.0
12048,Esparver cendrós,Catalán,0.0
12048,Montagu's Harrier,Inglés,0.0
12048,Tartaraña cincenta,Gallego,0.0
12048,Aguilucho cenizo,Castellano,1.0
12050,Soprano,Catalán,0.0
12050,Pygmy Pipistrelle,Inglés,0.0
12050,Morcego común,Gallego,0.0
12050,Soprano Pipistrelle,Inglés,0.0
12050,Pipistrelo mediterraneo,Euskera,0.0
12050,Ratapinyada pipistrel,Catalán,0.0
12050,Pipistrelle Pygmée,Francés,0.0
12050,Nana,Catalán,0.0
12050,Murciélago de Cabrera,Castellano,1.0
12051,Southern Marbled Newt,Inglés,0.0
12051,Tritón pigmeo,Castellano,1.0
12054,Southern Chamois,Inglés,0.0
12054,Rebezo,Gallego,0.0
12054,Isard,Catalán,0.0
12054,Chamois Des Abruzzes,Francés,0.0
12054,Pyrenean Chamois,Inglés,0.0
12054,Rebeco De Los Abruzzos,Castellano,0.0
12054,Gamuza De Los Abruzzos,Castellano,0.0
12054,Gamuza Meridional,Castellano,0.0
12054,Abruzzo Chamois,Inglés,0.0
12054,Apennine Chamois,Inglés,0.0
12054,Sarrioa,Euskera,0.0
12054,Rebeco,Castellano,1.0
12055,Hirco,Gallego,0.0
12055,Spanish Ibex,Inglés,0.0
12055,Basahuntz pirinear,Euskera,0.0
12055,Cabra salvatge,Catalán,0.0
12055,Iberian Wild Goat,Inglés,0.0
12055,Cabra Montesa,Castellano,0.0
12055,Pyrenean Ibex,Inglés,0.0
12055,Bucardo,Castellano,0.0
12055,Bouquetin Des Pyrénées,Francés,0.0
12055,Cabra montés,Castellano,1.0
12056,Pyrenean Frog,Inglés,0.0
12056,Rana pirenaica,Castellano,1.0
12059,Desmán ibérico,Castellano,0.0
12059,Pyrenean Desman,Inglés,0.0
12059,Muturluze iberiarra,Euskera,0.0
12059,Rato de almizcre,Gallego,0.0
12059,Muturluze piriniarra,Euskera,0.0
12059,Desmán del Pirineo,Castellano,0.0
12059,Rato amisqueiro,Gallego,0.0
12059,Desman Des Pyrénées,Francés,0.0
12059,Almesquera,Catalán,0.0
12059,Desmán ibérico o topo de río,Castellano,0.0
12059,Desmán de los Pirineos,Castellano,0.0
12059,Almizclera,Castellano,1.0
12060,Iparraldeko katxoa,Euskera,0.0
12060,Zaparda,Castellano,0.0
12060,Hegoaldeko katxoa,Euskera,1.0
12060,Cacho,Castellano,1.0
